author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
373992687,2020-01-15 05:30:41+00:00, ,1217318162498248704,en,23,1,2,11,Twitter Web App,US #littoral combat ship USS #MONTGOMERY LCS8 conducting gunnery practice and flying operations with her embarked MQ-8B #FireScout #UAV unmanned aerieal vehicle in the South #China Sea 11-13 Jan. The San Diego-based LCS is deployed to Singapore and the western Pacific https://t.co/x3Fjg2BiIZ
1160779539892408321,2020-01-15 05:30:00+00:00, ,1217317990359691264,en,0,0,0,0,TweetDeck,"To meet national strategic needs, #China’s Ministry of Education cancels independent university recruitment tests since 2020 and launches a new plan to select students with excellent qualities and good grades to enter some of the top universities. https://t.co/OgGg1SBYWt https://t.co/ewV1n83Etu"
935114409978056704,2020-01-15 05:29:46+00:00, ,1217317930863644675,en,0,0,0,0,Publer.io,#USA #China #Games #ios #gaming #Trending #UK #New #Japan    This is an anxiety pushed international - the entire international is driven by tension. It is tension approximately the aftermath of the worldwide economic crisis; it is anxiety about ine https://t.co/u6GGqaflEp
63588170,2020-01-15 05:29:06+00:00,01120f703ae9184a,1217317763959537665,en,1,0,0,0,Twitter for Android,18 hours and we'll be on a plane for home #China #ExpatLife #HomewardBound
2262532860,2020-01-15 05:29:02+00:00, ,1217317749627723777,en,0,0,0,2,TweetDeck,"Russian Foreign Minister Sergey Lavrov, in #Delhi: Why do you need to call it Asian-Pacific? You know the answer, the answer is to contain #China. It's not even hidden. The Indian friends are smart enough to understand this threat &amp; not to get into it. https://t.co/FNPMzeMMY7"
3304355925,2020-01-15 05:28:50+00:00, ,1217317695894499328,en,5,0,0,5,Twitter for Android,"Good morning, here is a Wednesday read to tickle your mind with intrigue

https://t.co/1PqZ2R3YCU.

#article #read #china #photography #photooftheday #journalism #photographer #photo"
340864828,2020-01-15 05:27:57+00:00, ,1217317475018252288,en,1,0,0,1,Twitter for iPhone,Thanks to #KonradAdenauerStiftung for a great seminar plus public event in #Berlin on #China #Russia. Opportunity to share views with #Germany colleagues and #Bundestag representatives. ⁦@FRS_org⁩ ⁦@JIIA_eng⁩ https://t.co/7JnYLKojPn
714684004495204352,2020-01-15 05:27:40+00:00, ,1217317406084714496,en,1,0,0,0,Twitter Media Studio,".@UBS Asset Management is very happy about the way PBOC has opened up its bond market and thinks now is a good time to invest in #China, said Hayden Briscoe, the firm's managing director and head of Fixed Income, Asia Pacific. https://t.co/q6zbGv3E6d"
744559800877342730,2020-01-15 05:26:47+00:00, ,1217317180980621313,en,1,0,0,0,Twitter for Android,"'Orwellian' China silencing dissent at home and abroad, says human rights chief #China

https://t.co/RbzdFfJHdy"
34206701,2020-01-15 05:26:39+00:00, ,1217317146801274881,en,6,0,0,0,Twitter Web Client,"#China launches new remote-sensing satellite

https://t.co/fpU56y0hHj"
3071162052,2020-01-15 05:23:56+00:00, ,1217316466480992256,en,214,7,5,137,Twitter for iPhone,"Hundreds are gathered at Edinburgh Place in support of HKU professor and Occupy leader Benny Tai, who faces a university inquiry to possibly dismiss him. Organisers say the inquiry goes against due process, as appeals are pending.

#hongkong #hongkongprotests #antiELAB #china https://t.co/nR6qFYglNv"
160919643,2020-01-15 05:23:49+00:00, ,1217316436328226817,en,0,0,0,0,foxcharlie-flyover,#AgustaWestland AW139 ✈ flying near Hong Kong at 375ft with tail B-KHM #SkyShuttleHelicopters 78923b #China 🇨🇳 #ADSB https://t.co/1gfbeccBQN
2847258009,2020-01-15 05:23:00+00:00, ,1217316229565861888,en,1,2,0,2,Buffer,"#China and #US must not be allowed to bully Southeast Asian nations 

https://t.co/4BYHPOurpl"
935114409978056704,2020-01-15 05:22:46+00:00, ,1217316170610749440,en,0,0,0,0,Publer.io,"#USA #China #Games #ios #gaming #Trending #UK #New #Japan    Right at the begin, after I turned into approximately 13 or 14, I handiest had an Amiga 500 Plus strolling a piece of tracker software known as OctaMED. My brother changed into massive into his comput"
104745537,2020-01-15 05:21:25+00:00, ,1217315830867755008,en,0,0,0,0,Twitter Web App,Chinese student living on 42 cents a day dies after only eating 'rice with pickled chilli for five years'😣 #China https://t.co/zqY38LNqEa
77696645,2020-01-15 05:21:15+00:00, ,1217315790317219845,en,8,0,1,1,Twitter Web App,"#China's President Xi Jinping's two-day visit will seek to cement #Beijing's position as #Myanmar's largest investor and strategic partner 
https://t.co/QtZywjHA6j"
49616273,2020-01-15 05:20:01+00:00, ,1217315481134170112,en,9,0,0,6,Buffer,"#China's imports from #US dropped about $32.4 billion in 2019 due to trade tensions. But once a #tradedeal is signed, there is room for the recovery of imports from the US, given the complementary China-US trade structure: expert https://t.co/w0JJd6oefj https://t.co/V201lHI4ar"
1420660507,2020-01-15 05:18:02+00:00, ,1217314981907070978,en,0,0,0,0,dlvr.it,"'Orwellian' #China silencing dissent at home and abroad, says #humanrights chief https://t.co/eq97JQcG4l https://t.co/HlbkKGHF1V"
864108804,2020-01-15 05:17:54+00:00, ,1217314947614552064,en,0,0,0,0,Paper.li,The latest https://t.co/9fpycTqNro! https://t.co/zKnbfD803u Thanks to @bcnn1 @gotquestions @h3sean #opinion #china
951749709470736384,2020-01-15 05:17:19+00:00, ,1217314797869355009,en,3,0,0,2,Twitter for iPhone,"#DidYouKnow from 310 million subscribers in 2001 to 1.1 billion in 2016, the number of mobile phone users in India is second only to #China in the world, as a result #India is the 5th largest producer of #Ewaste? The only way out is #recycling. #CleanToGreen"
27652717,2020-01-15 05:16:04+00:00, ,1217314485138067456,en,0,0,0,2,FXstreet.com,US-China Phase 1 deal in focus – TDS https://t.co/NLSFn2nsW8 #UnitedStates #China #TradeWar #Banks
1399608546,2020-01-15 05:15:28+00:00, ,1217314332800929794,en,0,0,0,0,LinkedIn,"Human Rights Watch slams #China for Human Rights Violations in #hongkong, against #uighurs and warns of essential threat to #global #humanrights 
""If not challenged, Beijing’s actions portend a dystopian future in which no one is b…https://t.co/TgTbJgXSHW https://t.co/wKuskWNwnJ"
1116764477175758848,2020-01-15 05:14:49+00:00, ,1217314169860567040,en,0,0,0,0,Twitter for iPhone,"#Communist #China government is the shit stain of the planet. And we’re just walking around like we smell like roses ignoring the problem. China's government poses a 'global threat to human rights,' report finds
https://t.co/HWsIf6xKjh"
935114409978056704,2020-01-15 05:14:46+00:00, ,1217314156392669184,en,0,0,0,0,Publer.io,"#USA #China #Games #ios #gaming #Trending #UK #New #Japan    From cellular telephones to computer systems, nice is enhancing and expenses are shrinking as corporations fight to offer the general public the fine product on the high-quality charge. But this https://t.co/u6GGqaflEp"
71593119,2020-01-15 05:14:27+00:00, ,1217314077262958598,en,3,0,0,5,Twitter Web App,"""#China’s government sees human rights as an existential threat. Its reaction could pose an existential threat to the rights of people worldwide.""    https://t.co/tQdg2OwFcx"
52887638,2020-01-15 05:14:24+00:00, ,1217314067213430784,en,4,0,0,3,Twitter Web App,"Applications for Venture Leaders #China now open! 
Learn what it takes to run a successful roadshow in Asia - read the story of our alumnus @PennySchiffer of @RaizedAi :  https://t.co/JAOYrRQLst

#SwissStartups #VLeadersChina #VLeadersFintech https://t.co/tdhwOfEXaH"
2872782998,2020-01-15 05:13:48+00:00, ,1217313915035623427,en,0,0,0,0,Hootsuite Inc.,#Asian stock markets slip ahead of US-China trade deal signing https://t.co/lCVRJBdRTp #US #China https://t.co/4rXTQmGQrg
29183527,2020-01-15 05:13:05+00:00, ,1217313734126784512,en,1,0,0,0,Twitter Web Client,"US- #China #PhaseOne deal welcome, but is only a truce https://t.co/HE6ggJet8C"
1142020602724835330,2020-01-15 05:13:01+00:00, ,1217313719077629952,en,0,0,0,1,dlvr.it,#Taiwan #China Taiwan president urges China to review policy after election win https://t.co/LI4PA9kmBg https://t.co/p3aMKkHavc https://t.co/nYpkQpPsPG
313536147,2020-01-15 05:12:25+00:00, ,1217313566069362689,en,0,0,0,0,Twitter Web App,"THREAT to HUMAN RIGHTS: hashtags ONE-SIX (January 15, 2020; 13:08 HKT) #hongkongPOLICETERRORISM #hkPOLICETERRORISM #hongkongPOLICEBRUTALITY #hkPOLICETERRORISM #hkPOLICETERRORISTS #CHINA #FAIL"
953078630,2020-01-15 05:12:18+00:00, ,1217313535119650816,en,73,0,1,29,Twitter for Android,"#China National Nuclear Corporation (CNNC) in december 2019 completed cold functional testing of unit 2&amp;3 of the #Karachi nuclear power plant (Kanupp) in #Pakistan 

Proposed to start operations in 2021, satellite images help study the site progress since 2015-2019 https://t.co/AJjTuEzlnn"
1173947950134808577,2020-01-15 05:12:04+00:00, ,1217313478589014017,en,0,0,0,0,Twitter Web App,"JAPANESE #YEN, #USD/#JPY, #AUD/JPY, #IG CLIENT SENTIMENT .
 
🔰Anti-risk #Japanese #Yen eyeing US-#China #trade deal and Fed repose
🔰USD/JPY and AUD/JPY outlook may favor upside on positioning
🔰USD/JPY may extend uptrend from August, is AUD/JPY stalling?

@japanforex @ForexLive"
256495314,2020-01-15 05:10:31+00:00, ,1217313086761103360,en,3,0,0,1,TweetDeck,"Indices retreated record highs after #US officials on Tuesday said the trade truce with #China does not include a deal to roll back #tariffs imposed on most Chinese goods. #Sensex #NSE #Nifty #BSE
https://t.co/Eds6cO7Hsy"
534023899,2020-01-15 05:10:00+00:00, ,1217312956481974272,en,0,0,0,0,LinkedIn,"#China Dream by Ma Jian “The disregard for truth is infectious. It also explains the rise of Trump. We need to protect concepts of humanity, and freedom can’t be taken for granted. We have to remain constantly vigilant. The more yo…https://t.co/w9vvk0F0kZ https://t.co/fe9FjajipG"
231923497,2020-01-15 05:09:01+00:00, ,1217312711450791941,en,0,0,0,0,WordPress.com,#Asia #DerechosHumanos #China How China Threatens Human Rights Worldwide https://t.co/qvvTHvrK6o https://t.co/sZjgX4WaXb
26310557,2020-01-15 05:08:48+00:00, ,1217312656018870273,en,0,0,0,0,IndiaPost,"Make sure US technology doesn't power 'Orwellian surveillance state': Pompeo to Silicon Valley - https://t.co/9TgCpkjuHp 
Get your news featured use #IndiaPostUSA 
#Beijing #China #DonaldTrump #Russia #USA #VladimirPutin #WorldNews #XiJingPing"
3306545726,2020-01-15 05:08:21+00:00, ,1217312543829446657,en,0,0,0,0,Twitter Web Client,#China says #Taiwan policy intact despite #election results  https://t.co/CgDtM6taiQ
935114409978056704,2020-01-15 05:07:48+00:00, ,1217312405467865088,en,0,0,0,0,Publer.io,"#USA #China #Games #ios #gaming #Trending #UK #New #Japan    I'm a very methodical creator. Before computer systems, I used reams of paper and stacks of index cards. https://t.co/u6GGqaflEp"
1554660050,2020-01-15 05:06:02+00:00, ,1217311961232420865,en,0,0,0,0,Sprout Social,"While cruising on the Yangtze River with us, you can always learn to cook authentic Chinese cuisine, and impress your friends back home!  https://t.co/RrmUtSxkEt

#china #cruise #Yangtze #River #food #centurycruises https://t.co/flnGFyouSG"
706951681565663232,2020-01-15 05:05:19+00:00, ,1217311780881367046,en,1,0,0,0,Twitter for iPhone,"125 A-share listed companies implemented 137 #buybacks as of Jan. 2020, of which total amount reached #CNY 14.12 B, citing #Wind.#China #investment #CSI300
#repurchase #equity https://t.co/X3HN9vroDm"
19140447,2020-01-15 05:04:03+00:00, ,1217311461346643969,en,7,0,0,1,Twitter Web Client,#China sent a new optical remote-sensing #satellite for commercial use into planned orbit from the Taiyuan Satellite Launch Center in north China's #Shanxi Province on Wednesday morning. https://t.co/Eo62zLibU7
74493451,2020-01-15 05:02:48+00:00, ,1217311148459970560,en,0,0,0,0,Twitter Web App,Indonesia starts screening tourist as #China’s SARS-like virus outbreak has approached #Thailand. @jakpost #USINDODailyNews  https://t.co/b9QFwVylYJ
1217299758768889856,2020-01-15 05:02:27+00:00, ,1217311056470605825,en,0,0,0,0,Twitter Web App,"The irony of the sentence.... #China #SriLanka #foreignpolicy 
https://t.co/bZ1pM7pUjs"
2842929358,2020-01-15 05:01:57+00:00, ,1217310933397098496,en,0,0,0,0,Twitter Web Client,"#HongKong #police defuse homemade #bomb, arrest four https://t.co/oV2IyoZf6Q … @krislc #HongKong #China"
2409731749,2020-01-15 05:01:51+00:00, ,1217310907946033153,en,0,0,0,0,Twitter Web Client,"#HongKong #police defuse homemade #bomb, arrest four https://t.co/sFUWuSTYvG … @krislc #HongKong #China"
3071162052,2020-01-15 05:01:12+00:00, ,1217310741876834317,en,12,0,1,15,Buffer,"Hong Kong police defuse homemade bomb, arrest four https://t.co/sSGd5XoZnB @krislc #HongKong #China"
26204785,2020-01-15 05:00:24+00:00, ,1217310540416143362,en,3,0,0,1,Hootsuite Inc.,Did you know that #China is the largest export #economy in the world? Read this article to learn more about China's #trade activities and the opportunities for your business: https://t.co/8zO7a0UnP0 https://t.co/x2ACe6Y21S
1013020429,2020-01-15 05:00:17+00:00, ,1217310513706737671,en,0,0,0,0,Hootsuite Inc.,"As #ChineseNewYear is around the corner (January 25), the country faces many challenges with #ASF being far from under control.

#China
#Agriculture

https://t.co/s0Ri6MoxMu"
49616273,2020-01-15 05:00:15+00:00, ,1217310505238437888,en,5,0,1,1,Buffer,#China and the #US are absolutely intertwined in the #technology area and neither can separate from the other. Technologies should not be divided by countries: #Lenovo CEO https://t.co/81hNhDY7IB https://t.co/GRpt6JXrQR
1116803891293827074,2020-01-15 05:00:04+00:00, ,1217310456785842177,en,1,0,0,2,Buffer,"Increasing fears that mystery #virus #outbreak in #China may spread ... 
| #disease | #virus | #infection | #coronavirus | #illness | #Wuhan | #Thailand | #seafood | #foodmarket | #food | #quarantine | #LunarNewYear | #Hubei | @WHO | Via @MailOnline

https://t.co/WNKCuQHMwj"
94512985,2020-01-15 05:00:00+00:00, ,1217310442080669698,en,0,0,0,0,TweetDeck,"The escalating household debt in China ‘a major concern,’ warns experts

Find out why here: https://t.co/DMtG2iHTij 

#China #realestate #marketupdate #householddebt https://t.co/niimz91gH5"
897688581870944256,2020-01-15 05:00:00+00:00, ,1217310440897708032,en,0,0,0,0,TweetDeck,"Well, that is one extreme way to tell people that their taste in furniture is out of style... o_O #LiCASnews #lightforthevoiceless #humanrights #persecution #Uyghurs #China @UyghurCongress @UNHumanRights @hrw_chinese @bbcchinese https://t.co/2RK56Xj2TT"
935114409978056704,2020-01-15 04:59:46+00:00, ,1217310381917573120,en,0,0,0,0,Publer.io,"#USA #China #Games #ios #gaming #Trending #UK #New #Japan    Everybody jokes approximately that old story about the sector only needing five computers, but whilst you reflect onconsideration on it, it really is where we are heading. https://t.co/u6GGqaflEp"
71593119,2020-01-15 04:58:34+00:00, ,1217310080074493952,en,9,0,0,5,Twitter Web App,"#China is global threat to individual freedoms, says new #HumanRightsWatch report. Group’s executive director had been scheduled to unveil the report in #HongKong but was barred from entering at the airport on Sunday"
1206432572781162498,2020-01-15 04:57:44+00:00, ,1217309871881613313,en,2,2,0,1,Twitter Web App,"A Chinese tourist was diagnosed with pneumonia caused by a new corona-virus in Thailand.
The patient, from Wuhan, is currently undergoing treatment with a stable condition.
#thailand #china #coronavirus #2019nC0V #wuhan #pneumonia #tourism #WHO 
Source: https://t.co/4nDjYY6XUM https://t.co/rKiMAOhaZg"
942963521905553408,2020-01-15 04:56:58+00:00, ,1217309679057080320,en,8,0,0,2,Agorapulse app,"""Fun interview on #China #CBDC with @shirleyzeyu and @martinaglobal from #heychina! 
 
@BrettKing  @psb_dc  @UrsBolt @cgledhill @rshevlin @thepsironi @karunk @spirosmargaris @jaypalter @jimmarous @efipm

#fintech #banking  #innovation #technology #future "" https://t.co/PRcchXnnUj"
26310557,2020-01-15 04:56:54+00:00, ,1217309661608710144,en,0,0,0,0,IndiaPost,"2 rockets hit military base housing US troops near Baghdad - https://t.co/QWwQxIPm5r 
Get your news featured use #IndiaPostUSA 
#Beijing #China #DonaldTrump #HassanRouhani #Iran #QasemSoleimani #Russia #USA #VladimirPutin #WorldNews #XiJingPing"
1032134312286674947,2020-01-15 04:56:43+00:00, ,1217309616775794695,en,1,0,0,0,Twitter for iPhone,"#China's latest move in its #Uighur crackdown is forcing #Muslims to redecorate their homes to make them look more #Chinese
https://t.co/UVBHKnahnt"
37628540,2020-01-15 04:56:26+00:00, ,1217309545338494979,en,1,0,1,2,Twitter for iPhone,"U.S.-based Human Rights Watch #HRW has released a scathing review of the Chinese government, calling on the international community to push back against ""the most brutal and pervasive oppression #China has seen in decades"" in its 2020 annual report. https://t.co/i78QglCKll"
76294023,2020-01-15 04:56:13+00:00, ,1217309489419997185,en,3,1,0,2,Twitter Web App,"#China views #Myanmar as a gateway to the #Indian Ocean, but concerns remain https://t.co/X0xMpWWX4s https://t.co/ROWDqpiGR5"
260706920,2020-01-15 04:55:00+00:00, ,1217309182392709120,en,0,0,0,0,Twitter for Android,Documents to show U.S.-#China #trade deal fully enforceable: Mnuchin https://t.co/vuxQhNUEiz
71593119,2020-01-15 04:54:28+00:00, ,1217309049437507584,en,4,0,0,6,Twitter Web App,"Good news : #US, #EU and #Japan target #China with new global trade rules.Proposal to #WTO includes additional bans on subsidies, and seeks to stop nations such as China from designating themselves as developing countries."
1202064606094454785,2020-01-15 04:54:04+00:00, ,1217308947448659969,en,1,0,0,1,Twitter Web App,Book adventure tour with us!...#janivatravels #india #kerala #goa #delhi #bali #thailand #singapore #dubai #malaysia #australia #japan #china #london #paris #europe #newyork #honeymoon #beachlife #adventure #summer #busrental #carrental #temporental #events #weddingplanner #tour https://t.co/gXrQwBEn4R
1142020602724835330,2020-01-15 04:53:03+00:00, ,1217308692204277760,en,0,0,0,1,dlvr.it,#Asia_Economy #Central_banking #China China's central bank injects $58 billion of loans but keeps rates steady https://t.co/bKQ2kA6nrX https://t.co/p3aMKkHavc https://t.co/iVn75SutHi
26310557,2020-01-15 04:52:47+00:00, ,1217308623526862848,en,0,0,0,0,IndiaPost,"US says #China trade deal has no agreement to reduce tariffs - https://t.co/sAwrz6HEOO 
Get your news featured use #IndiaPostUSA 
#Beijing #DonaldTrump #Russia #USA #VladimirPutin #WorldNews #XiJingPing"
1211950858746785793,2020-01-15 04:52:31+00:00,01120f703ae9184a,1217308559286816768,en,3,0,0,1,Twitter for iPhone,"What is the purpose for The Ministry of Foreign Affairs of #China to start using #Twitter? Foreign Ministry spokesperson: our presence in social media platforms overseas like aims to do a better job in telling the story of China, with its realities and policies, to the world. https://t.co/q32BZrHeIg"
935114409978056704,2020-01-15 04:51:46+00:00, ,1217308367741427712,en,0,0,0,0,Publer.io,"#USA #China #Games #ios #gaming #Trending #UK #New #Japan    The contrast of ISIL's films - which proclaim a completely-functioning and wealthy kingdom - with the ones of RBSS, which captured the dysfunction and violence of eve https://t.co/u6GGqaflEp"
2896213998,2020-01-15 04:51:25+00:00, ,1217308279795331077,en,1,0,0,0,Twitter Web App,"#WHO says new #China virus could spread, it's warning all hospitals https://t.co/ZvhEeUYcu1
#Sharjah24 https://t.co/WR8JElGHX8"
1073342248601960448,2020-01-15 04:50:57+00:00, ,1217308163763916800,en,0,0,0,0,Twitter Web Client,[Analytics] ‘Gong xi fa cai’ from President Jokowi to President Xi Jinping #Indonesia #China https://t.co/jWq4cvbOaP #Asia #Pacific #News #Analytics #PanPacificAgency
491913213,2020-01-15 04:50:43+00:00, ,1217308103886155776,en,0,0,2,0,Twitter for iPhone,Russian FM Lavrov takes a shot at #IndoPacific saying = a move away from ASEAN-centered focus; such efforts should not imply #containment of any co (ie China) #Russia #ASEAN #Iran #China
1554660050,2020-01-15 04:48:07+00:00, ,1217307451135078400,en,0,0,0,0,SocialOomph,"The 650-passenger Century Glory, which will set sail in September 2019, will be the largest vessel on the Yangtze. https://t.co/YD5gSgs94D

#china #travel #Yangtze #river #cruise https://t.co/E31sR744Tx"
24036264,2020-01-15 04:48:00+00:00, ,1217307420533383168,en,22,0,0,3,TweetDeck,"RIP to those who lost their lives in #China last night. 😪🇨🇳😪

https://t.co/kEXhQPFXNz"
189404173,2020-01-15 04:46:42+00:00, ,1217307095663464448,en,0,0,0,0,Twitter Web Client,"Your only surviving son is a deadbeat involved in shady deals in #Ukraine and #China.

Joe Biden Emotional Tweet on Hunter: ""Republicans Have Savaged My Only Surviving Son"" https://t.co/Hz5xl6Limc via @gatewaypundit"
415678946,2020-01-15 04:45:03+00:00, ,1217306681127903232,en,0,0,0,1,Hootsuite Inc.,"WHO says new China coronavirus could spread, warns hospitals worldwide https://t.co/U21Vw1lo6C via @Reuters #coronavirus #China #WHO #Wuhan #Thailand https://t.co/RzAosXOGfX"
4248848993,2020-01-15 04:45:03+00:00, ,1217306678380716033,en,0,0,0,0,Hootsuite Inc.,"Here is the best offer! Ship your #Food to #HongKong from #Netherlands at cheapest price! 
https://t.co/2akGf6Bq7B

#shipping #logistics #freight #airfreight #seafreight #sea #LCL #FCL #cargo #Europe #Italy #Genoa #Germany #China #France https://t.co/FTyDVMWCdO"
545618101,2020-01-15 04:44:55+00:00, ,1217306645824278528,en,0,0,0,0,Twitter Web Client,"#China is global threat to individual freedoms, Human Rights Watch says https://t.co/ljaXAMBspC via @scmpnews"
935114409978056704,2020-01-15 04:44:45+00:00, ,1217306605982830592,en,0,0,0,0,Publer.io,"#USA #China #Games #ios #gaming #Trending #UK #New #Japan    People need to get out and perform a little more workout, specially children who are stuck interior with computer systems. https://t.co/u6GGqaflEp"
400796526,2020-01-15 04:43:18+00:00, ,1217306237555003392,en,2,0,0,0,Twitter Web App,"https://t.co/vgaXXEkQYs
I fully support this move of #China
No country can let their thinking become a hindrance in development
As happening in India..
@narendramodi @AmitShah 
@BBCHindi @PDChina @XHNews @aajtak @republic @ImranKhanPTI @ABPNews @asadowaisi @nytimes @ZeeNews @AFP"
28776859,2020-01-15 04:43:01+00:00, ,1217306168290414592,en,0,0,0,0,Twitter for iPad,"#China will continue to pose as a champion of the existing #InternationalOrder. In contrast to Trump's avowed anti-globalism,China will point to its participation in global efforts to limit #ClimateChange,contributions to UN peacekeeping forces,WTO support https://t.co/aMVJHjkTmE"
741689406017306624,2020-01-15 04:42:15+00:00, ,1217305975339679745,en,0,0,0,0,Twitter for Android,"The #US  has removed #China from a list of #Currency manipulators, two days before a scheduled signing of a key ""phase one"" #tradedeal. So what is currency manipulation? https://t.co/TGk92HvMtt https://t.co/3kxu6razGS
#businessnews #currencymanipulation"
239209311,2020-01-15 04:42:13+00:00, ,1217305968435957760,en,0,0,0,0,Instagram,"The perks of being a physicist.

_____
#shanghai #china #travel #conference #river #rain #skyline #night #nightphotography #cityscape #nighttime @ Shanghai, China https://t.co/kWND521FRn"
889543524055691264,2020-01-15 04:41:59+00:00, ,1217305909631700992,en,1,0,0,1,Twitter Web Client,"US will re-impose tariffs if #China doesn't comply with trade deal: Curtis Ellis W/ @cvpayne
https://t.co/Z84YjQVLXB"
828841083257778176,2020-01-15 04:41:30+00:00, ,1217305784020684801,en,2,0,0,1,Twitter Web App,"#India to Invite #Pakistan Prime Minister #ImranKhan For Annual #SCO Summit in #Delhi: Reports
#China #Russia #NarendraModi
https://t.co/yBcpgEhTGc"
764861755,2020-01-15 04:41:24+00:00, ,1217305760071405568,en,0,0,0,0,Paper.li,The East Asia Studies Daily is out! https://t.co/nNwygv6Uuq Stories via @RepJimBanks @WWATMD @defensecurityst #china #analysis
965269307860058114,2020-01-15 04:41:19+00:00, ,1217305740567773184,en,1,0,0,0,Instagram,"#2020Vision #COD2
Track 💿LIL BIT 🔥🔥🔥🔥🔥 #hiphop #rap #trap #dance #footwork #nyc #london #korea #asia #europe #russia #china #atlanta #texas #nba #lit #japan #nigeria #chicago #losangeles Link In Bio 🚀 @ Los Angeles,… https://t.co/fVRPpfehv2"
34118871,2020-01-15 04:40:31+00:00, ,1217305538243059712,en,1,0,0,1,Hootsuite Inc.,"Details of the long-awaited deal tightly held until it is signed! Tariffs might stay in place despite Phase One. 

#tradedeal #China #US #markets #MarketsUpdates #tradetariffs

https://t.co/HZEJ1PHDBY"
1091260376757366785,2020-01-15 04:40:00+00:00, ,1217305410358693889,en,0,0,0,0,Buffer,"US sanctions #China-based entity for facilitating export of workers from North Korea
https://t.co/P1FMiX9vNA"
1075464120319819776,2020-01-15 04:38:28+00:00, ,1217305020737245186,en,0,0,0,0,Twitter for Android,"The Unit 61398 of #China's People's Army has been historically the main institutional author of the major #Cyberespionage-run #IntelectualPropertyTheft against #USA's #Technology-based #EconomicSecurity according to @CrowdStrike, one of the best US Cybersecurity Firms."
885138608574918658,2020-01-15 04:37:03+00:00, ,1217304665722720256,en,0,0,0,1,dlvr.it,China’s Xi visits Myanmar to drive home Belt and Road plan https://t.co/PA4ySRYDZ3 #Business #China #Diplomacy
935114409978056704,2020-01-15 04:36:46+00:00, ,1217304594272989184,en,0,0,0,0,Publer.io,#USA #China #Games #ios #gaming #Trending #UK #New #Japan    Beatbullying's 'The Big March 2012' is one of these super campaign and I am very proud to be part of it. I were a victim of cyber bullying myself and I kno https://t.co/u6GGqaflEp
882215484497768448,2020-01-15 04:35:53+00:00, ,1217304373275058178,en,17,1,0,30,Twitter Web App,"Radio Free Asia reported that officials in #China's #Xinjiang western region aka #EastTurkestan are ordering #Uyghurs get rid of their their traditional home decoration and to ""modernize"" the spaces to make them more #Chinese-influenced.
https://t.co/6m5eKsdVuW"
49616273,2020-01-15 04:34:40+00:00, ,1217304067606827014,en,12,0,1,4,Buffer,Congrats! Chinese director #JiaZhangke's new work 'Swimming Out Till the Sea Turns Blue' has been added to the @Berlinale Special program. The documentary depicts the story of #China through three generations of renowned Chinese writers. #ChineseFilm #Berlinale https://t.co/Q09uQb2yIm
1202145772076056577,2020-01-15 04:34:28+00:00, ,1217304014435442688,en,0,0,0,0,Twitter Web App,"China Attractions Expo 2020 will be held on Mar. 21- 23, 2020 in Beijing, China. If you want to participate in this show, click the link below.

https://t.co/7pp0qDisNC

#CAE #Beijing #China #attractions #CAAPA #오락 #운동장 #놀이공원 #물놀이 #전자오락기 #완구  #NEXNINE #NEXFAIR"
4871746677,2020-01-15 04:34:13+00:00, ,1217303954901454848,en,1,0,1,0,Twitter Web Client,Chinese Government Poses Global Threat to Human Rights #China https://t.co/B27FEQMdeZ
902461884791635968,2020-01-15 04:34:02+00:00, ,1217303905442369536,en,0,0,0,0,Buffer,"With a #mobilepayments landscape already primed for it, we're going to bet #2020 is the year that #China becomes the first country in the world to roll out a digital currency. #appinchina https://t.co/pTzNO3oOnj https://t.co/sADFDzKgBk"
882215484497768448,2020-01-15 04:33:16+00:00, ,1217303714572181508,en,44,2,1,30,Twitter Web App,"Although #China is home to 56 different ethnic groups, as recognised by the Communist Party of China (CPC), critics have often pointed towards the government’s continuous covert and overt campaign to project the culture of Han group over others.
https://t.co/sEgj4TkZw4"
177942915,2020-01-15 04:33:13+00:00, ,1217303700466593792,en,0,0,0,0,Twitter Web Client,Chinese Government Poses Global Threat to Human Rights @KenRoth @hrw #China  https://t.co/wzaX0VRiuu
876712907521703936,2020-01-15 04:33:05+00:00, ,1217303666593533952,en,2,1,0,0,Twitter Web App,"Tea Garden in Hangzhou, where CAA’s Xiangshan Campus is located nearby. #CAA #Hangzhou #Tea #China #Wangshu
Photo credit: LIAO Yuan https://t.co/ZGMvjZsQ3V"
168259012,2020-01-15 04:32:38+00:00, ,1217303555482189825,en,20,0,1,7,Twitter Web App,"Pakistan’s newly opened southwestern Gwadar seaport has begun handling transit cargo headed to and from #Afghanistan, marking a significant outcome of Islamabad’s multi-billion-dollar collaboration with #China. (VOA) https://t.co/7ZxOibVzhh"
76294023,2020-01-15 04:31:44+00:00, ,1217303328121475073,en,2,0,0,1,Twitter Web App,New air route launched between #Yangon and #China’s #Hainan province https://t.co/SKruRuiHNP https://t.co/d3nLK4wJIH
